Organization Name,Organization Name URL,Categories,CB Rank (Company),Number of Articles,Estimated Revenue Range,Number of Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Duration (in weeks),Number of Alumni,Number of Enrollments,School Type,School Program,School Method,Number of Founders (Alumni),Headquarters Location,Number of Founders,Number of Employees,Founders,Number of Funding Rounds,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price Currency (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Number of Events,CB Rank (Organization),CB Rank (School),Trend Score (7 Days),Trend Score (30 Days),Trend Score (90 Days),SimilarWeb - Monthly Visits,SimilarWeb - Average Visits (6 months),SimilarWeb - Monthly Visits Growth,SimilarWeb - Visit Duration,SimilarWeb - Visit Duration Growth,SimilarWeb - Page Views / Visit,SimilarWeb - Page Views / Visit Growth,SimilarWeb - Bounce Rate,SimilarWeb - Bounce Rate Growth,SimilarWeb - Global Traffic Rank,SimilarWeb - Monthly Rank Change (#),SimilarWeb - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Siftery - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD),Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Company Type,Investor Type,Investment Stage,Number of Portfolio Organizations,Accelerator Application Deadline,Category Groups
Jobable,https://www.crunchbase.com/organization/jobable,"Human Resources, Information Technology, Recruiting","35,297",10,$1M to $10M,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",2,11-50,"Luke Byrne, Richard Hanson",2,2800000,USD,2800000,Seed,2017-01-01,2000000,USD,2000000,Seed,2000000,USD,2000000,Seed,2800000,USD,2800000,Welight Capital,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"36,371",,-0.3,-0.4,-0.8,"32,153","39,477.21",-2.64%,96,-17.7%,2.74,25.03%,66.85%,-1.86%,"1,049,112","-32,896",-3.04%,51,,,60,,,,,,,,2014-04-02,day,,,For Profit,,,,,"Information Technology, Professional Services"
MiOS,https://www.crunchbase.com/organization/mios,"Hardware, Information Technology, Smart Building, Smart Home, Software","37,958",,,,,,,,,,,,,,,"Kowloon City, Kowloon, Hong Kong",1,101-250,Lew Brown,1,4500000,USD,4500000,M&A,2016-05-19,4500000,USD,4500000,Venture - Series Unknown,4500000,USD,4500000,Venture - Series Unknown,4500000,USD,4500000,,,,,Was Acquired,MiOS acquired by eZLO,https://www.crunchbase.com/acquisition/ezlo-acquires-mios--317ee6f5,eZLO,https://www.crunchbase.com/organization/ezlo,2018-08-16,day,,,,Acquisition,,Private,,,,,,,,,,,,,,"39,110",,-0.2,0.3,-0.5,"101,924","118,642.33",46.85%,612,30.82%,6.98,-5.54%,16.69%,-0.65%,"304,428","-79,146",-20.63%,61,,,,,,,,,,,2008-01-01,year,2018-08-16,day,For Profit,,,,,"Consumer Electronics, Hardware, Information Technology, Real Estate, Software"
OpenANX,https://www.crunchbase.com/organization/openanx,"Asset Management, Blockchain, Financial Services, Information Technology, Risk Management","38,831",,,,,,,,,,,,,,,"Wan Chai, Hong Kong Island, Hong Kong",4,,"Dave Chapman, David Tee, Hugh Madden, Ken Lo",1,18756937,USD,18756937,,2017-05-07,18756937,USD,18756937,Initial Coin Offering,18756937,USD,18756937,Initial Coin Offering,18756937,USD,18756937,Dean Patrick,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,1,"40,018",,0,1.7,1.1,"4,101","8,977.23",-63.02%,75,206.84%,3.56,61.45%,22.92%,18.87%,"4,045,079","1,576,189",63.84%,6,,,,,,,,,,,,,,,For Profit,,,,,"Financial Services, Information Technology"
HKDecoman,https://www.crunchbase.com/organization/hkdecoman,"Consulting, Information Technology, Internet","40,113",,,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",,,,1,1400000,USD,1400000,Seed,2018-12-14,1400000,USD,1400000,Seed,1400000,USD,1400000,Seed,1400000,USD,1400000,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"41,353",,0.3,-0.1,-0.4,"170,608","319,290.16",-36.48%,83,-11.21%,1.68,-3.54%,77.36%,-4.21%,"386,161","134,744",53.59%,49,,,,,,,,,,,2016-01-01,year,,,,,,,,"Information Technology, Internet Services"
iView Displays,https://www.crunchbase.com/organization/iview-displays,"Electronics, Information Technology, Manufacturing","40,721",,$1M to $10M,,,,,,,,,,,,,"Wan Chai, Hong Kong Island, Hong Kong",,11-50,,2,36398707,USD,36398707,Late Stage Venture,2018-11-07,21643460,USD,21643460,Series C,21643460,USD,21643460,Series C,36398707,USD,36398707,"China Merchants Zhiyuan Capital Investment, China Merger & Acquisition Fund",2,2,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"41,983",,-0.2,1.1,-0.3,"2,127","3,474.88",35.08%,172,-42.79%,4.38,-31.79%,12.61%,12.61%,"5,815,355","-443,002",-7.08%,4,,,2,,,,,,,,2006-01-01,year,,,For Profit,,,,,"Consumer Electronics, Hardware, Information Technology, Manufacturing"
Smart Transfer,https://www.crunchbase.com/organization/smart-transfer,"Financial Services, Information Technology, Peer to Peer","42,203",2,,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",2,,"Ajeesh Sadanand, Francis Lu",1,1200000,HKD,154187,Seed,2017-05-04,1200000,HKD,154187,Seed,1200000,HKD,154187,Seed,1200000,HKD,154187,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"43,510",,-0.4,0.9,-0.3,534,284.51,289.48%,,,1,0%,48.27%,-29.11%,"19,888,421","-13,430,948",-40.31%,5,,,11,,,,,,,,2016-05-21,day,,,,,,,,"Financial Services, Information Technology"
OKEx,https://www.crunchbase.com/organization/okex,"Blockchain, Financial Services, Information Technology, Internet","42,635",15,,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",,251-500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,5,"43,958",,0.1,5,3.2,"2,415,082","2,086,188.34",-4.05%,447,-16.57%,6.22,20.29%,39.74%,-2.64%,"22,381",-396,-1.74%,37,,,,,,,,,,,2017-01-01,year,,,For Profit,,,,,"Financial Services, Information Technology, Internet Services"
WOW App Inc.,https://www.crunchbase.com/organization/wow-app-inc,"Apps, Information Technology, Social Media","45,044",,Less than $1M,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",1,1-10,Pak Hou Chau,1,6000000,HKD,774198,Seed,2015-09-04,6000000,HKD,774198,Seed,6000000,HKD,774198,Seed,6000000,HKD,774198,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"46,462",,-0.2,-0.1,0,,,,,,,,,,,,,27,1,,4,,,,,,,,2015-07-01,month,,,For Profit,,,,,"Apps, Information Technology, Internet Services, Media and Entertainment, Software"
Silentmode,https://www.crunchbase.com/organization/silentmode,"Health Care, Information Technology, Productivity Tools, Wellness","45,967",2,,,,,,,,,,,,,,"Central, Hong Kong Island, Hong Kong",2,1-10,"Bradley Dowding - Young, Jens Nielsen",1,150000,USD,150000,Seed,2017-05-03,150000,USD,150000,Seed,150000,USD,150000,Seed,150000,USD,150000,Brinc,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"47,428",,0.4,0.5,0.3,"2,487","8,335.76",-75.33%,41,404.73%,1.43,35.05%,39.44%,21.32%,"8,620,254","4,839,978",128.03%,26,,,12,,,,,,,,2016-01-01,day,,,For Profit,,,,,"Health Care, Information Technology, Software"
Sensbeat,https://www.crunchbase.com/organization/sensbeat,"Information Services, Information Technology, Mobile, Music, Private Social Networking, Social Media","46,696",3,,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",3,1-10,"Ben Chan, Conrad Lo, Leo Wong",3,1041250,USD,1041250,Seed,2014-10-10,500000,USD,500000,Seed,500000,USD,500000,Seed,1041250,USD,1041250,"Big Bloom Investment, Cyberport Hong Kong, PYJ-Dynasty Venture Fund",,3,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"48,183",,-0.1,0,-0.1,,68.32,,,,,,,,,,,7,,,9,,,,,,,,2013-02-01,day,,,For Profit,,,,,"Community and Lifestyle, Information Technology, Internet Services, Media and Entertainment, Mobile, Music and Audio"
Travalian,https://www.crunchbase.com/organization/travalian,"Information Services, Information Technology, Internet, Mobile, Social Network, Travel","48,368",1,,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",3,51-100,"Dhaval Kankotiya, Paul Mears, Robert Fathers",3,50000,GBP,67881,Seed,2019-02-01,,,,Seed,,,,Seed,50000,GBP,67881,Paul Mears,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"49,937",,-0.2,-0.1,-0.9,31,160.73,-81.32%,23,165.04%,2,0%,,,"35,002,081","9,426,611",36.86%,44,,,14,,,,,,,,2017-06-01,day,,,For Profit,,,,,"Information Technology, Internet Services, Mobile, Travel and Tourism"
Lynk,https://www.crunchbase.com/organization/the-straits-network,"Consulting, Information Services, Information Technology","49,219",1,$1M to $10M,,,,,,,,,,,,,"Central, Hong Kong Island, Hong Kong",1,101-250,Peggy Choi,5,4000000,USD,4000000,,2018-01-22,,,,Venture - Series Unknown,,,,Venture - Series Unknown,4000000,USD,4000000,"Carman Chan, Click Ventures, CRE Venture Capital, Cyberport Hong Kong, Wavemaker Partners",1,7,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"50,821",,0,-0.1,0,"22,436","19,317.02",0.79%,544,-22.77%,7.92,-14.47%,11.77%,-16%,"1,020,316","110,315",12.12%,29,2,21,13,,,,,,,,2015-01-01,year,,,For Profit,,,,,Information Technology
GoGoChart,https://www.crunchbase.com/organization/gogochart,"App Marketing, Brand Marketing, Digital Marketing, Electronics, Information Technology, Marketing, Mobile","52,651",3,$1M to $10M,,,,,,,,,,,,,"Yau Tsim Mong, Kowloon, Hong Kong",1,11-50,Daniel Lo,1,500000,USD,500000,Seed,2017-03-14,500000,USD,500000,Seed,500000,USD,500000,Seed,500000,USD,500000,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,9,"54,405",,0.6,1.3,-0.2,299,773.76,-37.89%,0,-92.32%,1.24,-28.53%,76.12%,34.66%,"22,473,807","5,406,622",31.68%,24,,,13,,,,,,,,2014-06-01,day,,,For Profit,,,,,"Consumer Electronics, Hardware, Information Technology, Mobile, Sales and Marketing"
eBeauty Asia,https://www.crunchbase.com/organization/ebeauty-asia,"Advertising, Beauty, E-Commerce, Information Technology, Software","53,884",,,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",2,1-10,"Nabil Rahmouni, Stéphane Chan-kam",1,67000,USD,67000,Seed,2019-01-29,67000,USD,67000,Pre-Seed,67000,USD,67000,Pre-Seed,67000,USD,67000,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,2,"55,690",,-0.4,-0.4,8.7,86,31.07,-13.58%,,,1,0%,100%,0%,"33,069,059","391,300",1.2%,29,,,,,,,,,,,2018-11-05,day,,,For Profit,,,,,"Advertising, Commerce and Shopping, Consumer Goods, Information Technology, Sales and Marketing, Software"
ALAX,https://www.crunchbase.com/organization/alax,"Information Technology, Video Games","56,795",,,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",2,11-50,"Kalvin Feng, Matej Michalko",1,3800000,USD,3800000,,2018-05-03,3800000,USD,3800000,Initial Coin Offering,3800000,USD,3800000,Initial Coin Offering,3800000,USD,3800000,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"58,740",,0,-0.3,-0.7,"50,250","19,862.49",218.34%,425,-58.32%,8.44,-65.69%,40.83%,15.36%,"548,942","-280,676",-33.83%,46,,,,,,,,,,,,,,,,,,,,"Gaming, Information Technology"
CDC Corporation,https://www.crunchbase.com/organization/cdc-corp,"Digital Media, Enterprise Software, Information Technology, SaaS","57,618",8,,1,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",,,,1,6500000,USD,6500000,,2010-09-13,6500000,USD,6500000,Venture - Series Unknown,6500000,USD,6500000,Venture - Series Unknown,6500000,USD,6500000,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"59,597",,0.6,0.4,-0.3,,58.95,,,,,,,,,,,7,,,6,,,,,,,,1997-01-01,year,,,For Profit,,,1,,"Information Technology, Media and Entertainment, Software"
Loto Interactive Ltd.,https://www.crunchbase.com/organization/melcolot,"Information Technology, Software","58,960",,,,,,,,,,,,,,,"Central, Hong Kong Island, Hong Kong",1,11-50,Chan Sek Keung,1,322200000,HKD,41338866,IPO,2017-06-07,322200000,HKD,41338866,Post-IPO Equity,322200000,HKD,41338866,Post-IPO Equity,322200000,HKD,41338866,500.com,1,1,,,,,,,,,,,,,,Public,2002-05-24,,,,,,,,,8198,https://www.crunchbase.com/ipo/melcolot-ipo--e577f071,HKG,,"61,023",,0,-0.4,0,113,221.07,-90.08%,23,326.8%,5.27,18.55%,,,"25,685,770","15,594,648",154.54%,2,,,,,,,,,,,,,2002-05-24,day,For Profit,,,,,"Information Technology, Software"
PureVPN,https://www.crunchbase.com/organization/purevpn,"Information Technology, Internet, Security, Software, Telecommunications","59,182",52,$10M to $50M,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",,51-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"61,262",,-0.2,-0.1,1.1,"2,861,339","2,775,642.49",-5.55%,119,2.74%,2.38,2.47%,66.54%,-1.38%,"27,460","2,910",11.85%,33,9,"71,217",33,,,,,,,,2006-01-01,year,,,,,,,,"Hardware, Information Technology, Internet Services, Privacy and Security, Software"
TeamNote,https://www.crunchbase.com/organization/teamnote,"Collaboration, Enterprise Software, Information Technology, iOS, Messaging","65,395",6,Less than $1M,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",1,11-50,Roy Law,2,161250,USD,161250,Seed,2015-08-01,41250,USD,41250,Seed,41250,USD,41250,Seed,161250,USD,161250,"Cyberport Hong Kong, Y Combinator",,2,,,,,,,,,,,,,,Private,,,,,,,,,,,,,1,"67,807",,0.5,0.4,-0.6,802,"1,893.28",-47.39%,174,41.46%,6,389.96%,14.22%,-39.62%,"10,697,751","-1,283,042",-10.71%,28,,,12,,,,,,,,2014-01-01,year,,,For Profit,,,,,"Information Technology, Internet Services, Messaging and Telecommunications, Mobile, Platforms, Software"
One Pacific,https://www.crunchbase.com/organization/one-pacific-ltd,"E-Commerce, Enterprise Resource Planning (ERP), Information Technology, Software","66,753",,,,,,,,,,,,,,,"Sheung Wan, Hong Kong Island, Hong Kong",1,11-50,Donald Austin,1,200000,USD,200000,Seed,2016-06-01,200000,USD,200000,Seed,200000,USD,200000,Seed,200000,USD,200000,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"69,281",,-0.2,-0.1,1.8,"1,784",371.08,551.67%,,,1,-53.34%,50.72%,7.87%,"11,635,220","-9,263,246",-44.33%,31,,,,,,,,,,,2016-01-01,day,,,For Profit,,,,,"Commerce and Shopping, Information Technology, Software"
Photon3D,https://www.crunchbase.com/organization/photon3d,"3D Technology, Information Technology, Photography","67,480",,,,,,,,,,,,,,,"North Point, Hong Kong Island, Hong Kong",,,,1,840000,USD,840000,,2015-05-20,840000,USD,840000,Venture - Series Unknown,840000,USD,840000,Venture - Series Unknown,840000,USD,840000,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"70,057",,0.2,1.2,3.4,,23.53,,,,,,,,,,,27,,,,,,,,,,,2014-01-01,year,,,For Profit,,,,,"Content and Publishing, Hardware, Information Technology, Media and Entertainment, Software"
EnerDrones,https://www.crunchbase.com/organization/enerdrones,"Analytics, Customer Service, Drones, Hardware, Information Technology","68,501",,,,,,,,,,,,,,,"Sheung Wan, Hong Kong Island, Hong Kong",,1-10,,1,70000,USD,70000,Seed,2018-08-15,70000,USD,70000,Pre-Seed,70000,USD,70000,Pre-Seed,70000,USD,70000,Brinc,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"71,165",,0.5,2,1.6,,26.02,-100%,,,,,,,,,,14,,,,,,,,,,,2018-11-01,month,,,For Profit,,,,,"Consumer Electronics, Consumer Goods, Data and Analytics, Hardware, Information Technology"
AlphaConcepts,https://www.crunchbase.com/organization/alphaconcepts,"Advertising, Apps, Information Technology, Marketing","69,149",,,,,,,,,,,,,,,"Kowloon City, Kowloon, Hong Kong",2,11-50,"Alex Lau, Irish Ong",1,200000,USD,200000,Seed,2018-01-09,200000,USD,200000,Seed,200000,USD,200000,Seed,200000,USD,200000,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"71,863",,-0.1,-0.1,-0.1,"2,049","3,152.65",-39.74%,51,58.76%,1.15,8.4%,90.42%,13.86%,"9,277,719","2,188,338",30.87%,33,,,13,,,,,,,,2016-01-01,year,,,For Profit,,,,,"Advertising, Apps, Information Technology, Sales and Marketing, Software"
DGIM CO,https://www.crunchbase.com/organization/atmosoar,"Drones, Information Technology, Software, Software Engineering","74,463",,,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",1,1-10,Michele Travierso,1,,,,,2016-02-01,100000,USD,100000,Convertible Note,,,,,100000,USD,100000,"Chinaccelerator, Michele Travierso, SOSV",1,3,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"77,611",,0.8,1,1.6,,159.09,-100%,,,,,,,,,,17,,,,,,,,,,,2015-12-25,day,,,For Profit,,,,,"Consumer Electronics, Consumer Goods, Hardware, Information Technology, Science and Engineering, Software"
LH-Crypto,https://www.crunchbase.com/organization/lh-crypto,Information Technology,"78,363",,,,,,,,,,,,,,,"Kwun Tong, Kowloon, Hong Kong",3,,"Alena Narinyani, Georgy Pavloff, John Larson",1,2500000,USD,2500000,,2017-12-13,2500000,USD,2500000,Initial Coin Offering,2500000,USD,2500000,Initial Coin Offering,2500000,USD,2500000,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,1,"81,846",,-0.2,-0.4,-0.5,"2,998","6,333.7",51.42%,90,-60.27%,2.8,-53.59%,25.79%,-8.77%,"5,623,819","312,300",5.88%,31,,,,,,,,,,,2004-01-01,year,,,,,,,,Information Technology
QIMA,https://www.crunchbase.com/organization/qima,"Information Technology, Logistics, Quality Assurance, Service Industry, Supply Chain Management","82,660",1,$10M to $50M,,,,,,,,,,,,,"Causeway Bay, Hong Kong Island, Hong Kong",1,1001-5000,Sebastien Breteau,,,,,,,,,,,,,,,,,,,,,3,Made Acquisitions,,,,,,,,,,,,Private,,,,,,,,,,,,,,"86,516",,0.1,-0.1,2.5,"277,949","222,748.41",-18.92%,188,-10.7%,3.98,-11.45%,67.39%,-3.98%,"189,075","44,147",30.46%,44,,,15,,,,,,,,2005-01-01,year,,,For Profit,,,,,"Information Technology, Transportation"
AcesoBee,https://www.crunchbase.com/organization/acesobee,"Computer, Health Care, Information Services, Information Technology, Medical","82,947",,,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",1,1-10,Albert Au,1,41250,USD,41250,Seed,2014-07-01,41250,USD,41250,Seed,41250,USD,41250,Seed,41250,USD,41250,Cyberport Hong Kong,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"86,834",,-0.3,-0.2,-0.3,140,795.27,-95.6%,235,531.16%,6.1,265.55%,0%,-25.45%,"23,132,570","15,511,559",203.54%,19,,,16,,,,,,,,2013-07-18,day,,,For Profit,,,,,"Consumer Electronics, Hardware, Health Care, Information Technology"
HE ZONG MUSIC,https://www.crunchbase.com/organization/he-zong-music,"Financial Services, Information Technology, Insurance, Internet","83,549",,,,,,,,,,,,,,,"Kowloon City, Kowloon, Hong Kong",,,,1,7500000,CNY,1089228,Seed,2016-12-01,7500000,CNY,1089228,Seed,7500000,CNY,1089228,Seed,7500000,CNY,1089228,Innohub Capital,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"87,500",,0.5,1.4,0.1,,15.42,,,,,,,,,,,5,,,,,,,,,,,2013-01-01,day,,,,,,,,"Financial Services, Information Technology, Internet Services"
Rocketbots,https://www.crunchbase.com/organization/rocketbots,"Customer Service, Information Technology, Marketing Automation, Messaging, Mobile Apps, Sales Automation","84,267",2,,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",1,11-50,Gerardo Salandra,1,,,,Seed,2018-03-22,,,,Seed,,,,Seed,,,,Global Alliance,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,1,"88,281",,0,1,1.5,"36,284","23,117.67",18.17%,177,-14.04%,2.97,-35.68%,50.27%,4.02%,"878,845","59,260",7.23%,32,,,29,,,,,,,,2017-01-01,year,,,For Profit,,,,,"Apps, Information Technology, Internet Services, Messaging and Telecommunications, Mobile, Sales and Marketing, Software"
CBX Software,https://www.crunchbase.com/organization/core,"E-Commerce, Information Technology, Software","85,737",2,$10M to $50M,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",,101-250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,1,"89,878",,1,3.3,2,"21,755","16,212.48",-15.64%,850,-9%,11.49,3.12%,19.25%,-12.09%,"950,171","131,456",16.06%,40,,,16,,,,,,,,1996-01-01,year,,,For Profit,,,,,"Commerce and Shopping, Information Technology, Software"
FinFabrik,https://www.crunchbase.com/organization/finfabrik,"Blockchain, Finance, FinTech, Information Technology, Venture Capital","85,923",,,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",2,11-50,"Alex Medana, Florian Matthaeus Spiegl",2,,,,Seed,2019-02-12,,,,Seed,,,,Seed,,,,"Alex Medana, BitMEX Ventures, Florian Matthaeus Spiegl",1,3,,,,,,,,,,,,,,Private,,,,,,,,,,,,,2,"90,080",,-0.1,-0.1,-0.6,490,"1,501.28",-74.19%,7,-95.07%,1.54,-30.29%,69.61%,6.92%,"17,816,271","10,039,788",129.1%,17,,,,,,,,,,,2016-08-01,month,,,For Profit,,,,,"Financial Services, Information Technology, Lending and Investments"
BBPOS,https://www.crunchbase.com/organization/bbpos,"Information Technology, Manufacturing, Payments","88,035",1,Less than $1M,,,,,,,,,,,,,"Tsuen Wan, New Territories, Hong Kong",2,101-250,"Ben Lo, Jimmy Tang",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,3,"92,410",,0.2,0.7,0.4,"10,119","8,688.04",-0.43%,92,-25.84%,1.98,-47.45%,50.75%,7.53%,"2,673,676","620,628",30.23%,48,,,14,,,,,,,,2008-01-01,year,,,For Profit,,,,,"Financial Services, Information Technology, Manufacturing, Payments"
Yonyou,https://www.crunchbase.com/organization/yonyou,"Information Technology, Software, Telecommunications","88,193",,,6,2,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",,51-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"92,584",,-0.1,3.4,0,"2,171","1,942.68",18.96%,135,391.9%,1.79,-17.33%,50.79%,13.26%,"7,898,678","-177,627",-2.2%,21,25,23,,,,,,,,,1988-01-01,year,,,For Profit,,,6,,"Hardware, Information Technology, Software"
Chekk,https://www.crunchbase.com/organization/chekk,"Blockchain, Information Technology, Security","90,319",2,,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",2,1-10,"Pascal Nizri, Remy Bellavoine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,3,"94,943",,0,0,0.9,334,461.84,-56.41%,,,1,-32.23%,100%,49.34%,"22,431,571","8,228,301",57.93%,10,1,,,,,,,,,,,,,,For Profit,,,,,"Information Technology, Privacy and Security"
GenLife,https://www.crunchbase.com/organization/genlife,"Health Insurance, Information Technology, InsurTech, Life Insurance","90,887",,,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",2,11-50,"Steve Monaghan, Walter De Brouwer",2,,,,Seed,2017-04-03,,,,Seed,,,,Seed,,,,"AIA Group, American Family Insurance",,2,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"95,564",,0,0,0.1,343,"1,224.03",-57.47%,,,1,-5.75%,100%,73.44%,"22,213,042","4,686,772",26.74%,13,,,6,,,,,,,,2016-12-10,day,,,For Profit,,,,,"Financial Services, Information Technology"
Mount Parker Ventures,https://www.crunchbase.com/organization/mount-parker-ventures,"CRM, Financial Services, FinTech, Information Technology, Software, Venture Capital","91,381",1,,3,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",2,,"Jude O'Kelly, Sal Ismail",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"96,112",,-0.4,-0.3,5.4,77,118.89,-47.8%,36,182.62%,3,0%,,,"30,946,425","5,955,553",23.83%,3,,,7,,,,,,,,2014-01-01,year,,,,Venture Capital,,3,,"Financial Services, Information Technology, Lending and Investments, Sales and Marketing, Software"
Simplus.IO,https://www.crunchbase.com/organization/plotable-ltd-product-simplus-io,"Developer Tools, Information Technology, Mobile, SaaS","91,694",,Less than $1M,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",7,1-10,"Coco Chan, Him Leung, Hinton Lau, Lucas Fong, Ping Wong, Sean Leung, Sunny NG",1,41250,USD,41250,Seed,2015-08-01,41250,USD,41250,Seed,41250,USD,41250,Seed,41250,USD,41250,Cyberport Hong Kong,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,1,"96,457",,0.4,0.4,0.6,,48.65,-100%,,,,,,,,,,14,,,3,,,,,,,,2015-01-01,year,,,For Profit,,,,,"Information Technology, Mobile, Software"
Atom International Technology,https://www.crunchbase.com/organization/atom-international-technology,"Blockchain, Finance, Information Technology, Internet, Personal Finance, Virtual Currency","93,513",52,,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",,51-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"98,463",,0.8,1.2,2.7,405,"19,460.88",-68.95%,69,37.24%,3.7,108.63%,41.1%,1.23%,"15,826,568","3,979,758",33.59%,29,,,11,,,,,,,,2018-03-01,month,,,For Profit,,,,,"Financial Services, Information Technology, Internet Services, Payments, Software"
